lat,lon
36.1645038,-86.7806016
36.1645038,-86.7806016
36.1645038,-86.7806016
36.1645038,-86.7806016
36.1645038,-86.7806016
36.1645038,-86.7806016
36.1713238,-86.7780816
36.1713238,-86.7780816
36.1713238,-86.7780816
36.1713238,-86.7780816
36.1713238,-86.7780816
36.1713238,-86.7780816
36.1713238,-86.7780816
48.09185044,-122.1341599
48.09185044,-122.1341599
26.22487529,-81.81660172
26.22487529,-81.81660172
53.7656108,-98.8097862
53.7656108,-98.8097862
53.7656108,-98.8097862
49.76367815,-97.16938987
0,0
0,0
27.953145,-82.4529876
27.953145,-82.4529876
27.953145,-82.4529876
27.953145,-82.4529876
40.07073476,-80.65478166
40.07073476,-80.65478166
28.57957767,-81.3501627
37.780411,-25.4970466
37.780411,-25.4970466
37.780411,-25.4970466
48.77958382,9.212673866
0,0
0,0
0,0
56.2502641,-5.5391282
56.2502641,-5.5391282
56.2502641,-5.5391282
56.2502641,-5.5391282
54.474279,-2.348925
54.474279,-2.348925
19.076371,-155.7617299
0,0
0,0
-34.0362119,151.0995468
-34.0362119,151.0995468
18.5859601,-68.4041529
18.5859601,-68.4041529
18.5859601,-68.4041529
53.39691973,-0.737307479
21.169708,-86.8467579
51.210515,-3.8483571
51.210515,-3.8483571
51.210515,-3.8483571
51.210515,-3.8483571
51.210515,-3.8483571
51.210515,-3.8483571
51.210515,-3.8483571
40.71714552,-73.72938028
40.71714552,-73.72938028
40.71714552,-73.72938028
0,0
0,0
0,0
0,0
0,0
0,0
0,0
33.6079379,-111.7210936
32.74445956,-97.81018132
32.74445956,-97.81018132
43.77946898,5.183199196
46.8894222,-110.3608358
54.94686739,-7.704739643
54.94686739,-7.704739643
54.94686739,-7.704739643
54.94686739,-7.704739643
54.94686739,-7.704739643
52.603674,0.414548
52.603674,0.414548
0,0
0,0
0,0
53.2645648,-2.1139125
53.2645648,-2.1139125
27.9048138,-81.9676072
27.9048138,-81.9676072
51.258905,-85.320164
51.258905,-85.320164
51.258905,-85.320164
51.258905,-85.320164
40.01411927,-74.24250754
40.01411927,-74.24250754
40.01411927,-74.24250754
40.01411927,-74.24250754
40.01411927,-74.24250754
36.214741,-106.3105197
36.214741,-106.3105197
53.4374775,-2.2698465
53.4374775,-2.2698465
53.4374775,-2.2698465
39.75343367,-86.18295587
39.75343367,-86.18295587
36.07957155,-115.1665553
36.07957155,-115.1665553
-33.8934664,151.1835342
36.0036229,-78.894689
36.0036229,-78.894689
37.9350467,-121.7459224
37.9350467,-121.7459224
37.9350467,-121.7459224
37.9350467,-121.7459224
29.5504871,-98.2815335
41.3237325,-81.01792878
41.3237325,-81.01792878
41.3237325,-81.01792878
41.3237325,-81.01792878
38.63199615,-90.16904537
38.63199615,-90.16904537
50.9112704,-1.3972609
35.723027,-114.4862276
32.88303216,-97.20489039
32.88303216,-97.20489039
32.88303216,-97.20489039
32.88303216,-97.20489039
32.88303216,-97.20489039
32.88303216,-97.20489039
32.88303216,-97.20489039
32.88303216,-97.20489039
32.87719715,-97.19910174
32.87719715,-97.19910174
32.87719715,-97.19910174
32.87719715,-97.19910174
32.87719715,-97.19910174
32.87719715,-97.19910174
32.87719715,-97.19910174
32.87719715,-97.19910174
33.6661437,-114.2271986
35.14674056,-106.6635516
49.20878474,-123.0805184
38.96879122,-83.41968899
9.9703379,76.3096096
36.10183173,-94.21116172
42.93043279,-82.57900144
42.93043279,-82.57900144
42.93043279,-82.57900144
0,0
47.39431837,-122.242339
47.39431837,-122.242339
47.39431837,-122.242339
47.39431837,-122.242339
37.9676929,-91.8305134
37.9676929,-91.8305134
37.9676929,-91.8305134
-27.4632907,153.0304435
-27.4632907,153.0304435
-27.4632907,153.0304435
57.1255765,-2.1271863
33.60057587,-79.01521522
33.60057587,-79.01521522
39.06858764,-84.35315598
40.6366249,-89.3916083
40.6366249,-89.3916083
42.4087107,-71.3802174
42.4087107,-71.3802174
37.06506496,-88.61323723
37.06506496,-88.61323723
37.06506496,-88.61323723
37.06506496,-88.61323723
37.06506496,-88.61323723
37.06506496,-88.61323723
37.06506496,-88.61323723
-17.922533,146.0138663
41.6842552,-74.992666
36.57016207,-86.93161881
36.57016207,-86.93161881
36.57016207,-86.93161881
36.57016207,-86.93161881
36.57016207,-86.93161881
36.57016207,-86.93161881
36.57016207,-86.93161881
54.35969701,-6.41401397
54.35969701,-6.41401397
47.2568668,-122.4376906
47.2568668,-122.4376906
40.330382,-75.3207648
40.330382,-75.3207648
40.330382,-75.3207648
40.330382,-75.3207648
40.330382,-75.3207648
40.330382,-75.3207648
40.330382,-75.3207648
40.329912,-75.3189748
38.8156551,-80.461754
39.69347225,-105.04434
39.69347225,-105.04434
39.69347225,-105.04434
39.69347225,-105.04434
39.69347225,-105.04434
32.6218107,-83.619391
32.6218107,-83.619391
39.93856425,-87.0230834
52.53964483,-0.252228627
52.53964483,-0.252228627
43.0795278,-107.2837839
43.0795278,-107.2837839
19.36502561,-99.29307738
19.36502561,-99.29307738
19.36502561,-99.29307738
48.85974464,2.283798606
48.85974464,2.283798606
48.85974464,2.283798606
48.85974464,2.283798606
48.85974464,2.283798606
48.85974464,2.283798606
27.9715233,-82.7950026
27.9715233,-82.7950026
27.9715233,-82.7950026
27.9715233,-82.7950026
51.2464536,22.5684463
36.08408007,-115.1658953
36.08408007,-115.1658953
36.08408007,-115.1658953
36.08408007,-115.1658953
36.08408007,-115.1658953
36.08408007,-115.1658953
43.486223,5.237423
42.733685,-84.5478647
42.733685,-84.5478647
42.733685,-84.5478647
-28.8805465,-63.9786583
-28.8805465,-63.9786583
0,0
0,0
0,0
39.0955761,-94.4136168
39.0955761,-94.4136168
39.0955761,-94.4136168
36.71818492,-76.23008403
36.71818492,-76.23008403
38.47337741,-82.63998178
38.47337741,-82.63998178
38.47337741,-82.63998178
28.1538643,-82.4564131
28.1538643,-82.4564131
28.1538643,-82.4564131
28.1538643,-82.4564131
28.1538643,-82.4564131
28.1538643,-82.4564131
28.1538643,-82.4564131
39.52721217,-104.7859893
39.52721217,-104.7859893
39.019772,-98.4746465
35.1594243,-90.0419601
21.0403409,-86.873564
33.66705805,-117.9901302
33.66705805,-117.9901302
37.6840522,-122.1221388
37.6840522,-122.1221388
3.7610183,103.315136
3.7610183,103.315136
3.7610183,103.315136
3.7610183,103.315136
19.9011962,-155.5769218
19.9011962,-155.5769218
19.9011962,-155.5769218
19.9011962,-155.5769218
19.9011962,-155.5769218
36.1238465,-115.1638084
36.1238465,-115.1638084
36.1238465,-115.1638084
0,0
0,0
0,0
0,0
0,0
0,0
0,0
41.6008681,-87.6069894
41.6008681,-87.6069894
41.6008681,-87.6069894
41.6008681,-87.6069894
40.0372517,-75.6252583
40.0372517,-75.6252583
40.0372517,-75.6252583
43.10071032,-70.72741784
43.10071032,-70.72741784
50.0359321,-110.6638332
37.7805495,-122.4176355
28.5472655,-81.3699565
28.5472655,-81.3699565
49.894635,-97.170255
18.2151347,-65.7329841
34.6846863,-118.1679358
34.6846863,-118.1679358
34.6846863,-118.1679358
34.6846863,-118.1679358
33.2878088,-111.9485863
33.31885637,-111.9204615
41.7663841,-88.1769279
-37.8086776,144.9675576
-37.8086776,144.9675576
-37.8086776,144.9675576
38.89092995,-93.3681544
33.73670554,-78.90411472
33.73670554,-78.90411472
33.73670554,-78.90411472
28.03717998,-82.41106116
28.03717998,-82.41106116
28.03717998,-82.41106116
28.03717998,-82.41106116
28.03717998,-82.41106116
34.2055722,-118.6353909
34.2055722,-118.6353909
0,0
0,0
35.6044781,-82.5435969
35.6044781,-82.5435969
53.4890999,-10.0205448
53.4890999,-10.0205448
0,0
38.3586773,-121.9798444
38.3586773,-121.9798444
57.71065,11.97669
57.71065,11.97669
34.61008452,-112.4952711
0,0
36.782671,-119.4106724
36.782671,-119.4106724
36.782671,-119.4106724
54.985642,-1.61615
36.25718425,-115.235728
36.25718425,-115.235728
36.25718425,-115.235728
36.25718425,-115.235728
36.25718425,-115.235728
37.8401995,-121.2431552
37.8401995,-121.2431552
37.8401995,-121.2431552
37.8401995,-121.2431552
37.8401995,-121.2431552
33.68781792,-112.1134264
33.68781792,-112.1134264
33.68781792,-112.1134264
26.16857469,-81.70805059
26.16857469,-81.70805059
33.37232232,-111.6319686
33.37232232,-111.6319686
38.74527115,-88.90723905
27.9605849,-82.7461271
27.9605849,-82.7461271
27.9605849,-82.7461271
27.9605849,-82.7461271
51.7920562,11.141448
51.7920562,11.141448
51.7920562,11.141448
36.0004672,-79.0942025
38.2904055,-111.239066
38.2904055,-111.239066
31.99110793,-97.35296257
31.99110793,-97.35296257
31.99110793,-97.35296257
30.62986224,-87.31358256
37.08446747,-94.56589682
37.08446747,-94.56589682
43.2177791,-79.9872835
-47.0789352,-66.696965
-47.0789352,-66.696965
-47.0789352,-66.696965
-47.0789352,-66.696965
46.0289213,-112.5383839
46.0289213,-112.5383839
46.0289213,-112.5383839
46.1312132,-122.9283068
46.1312132,-122.9283068
46.1312132,-122.9283068
29.65392141,-95.21207066
29.65392141,-95.21207066
29.65392141,-95.21207066
46.15571521,-98.08761896
46.15571521,-98.08761896
39.5203202,-104.7566233
39.26297031,-94.57141876
39.26297031,-94.57141876
39.26297031,-94.57141876
37.6762305,-122.0789964
37.6762305,-122.0789964
37.6762305,-122.0789964
42.3919476,-83.9547631
42.3919476,-83.9547631
42.3919476,-83.9547631
42.3919476,-83.9547631
42.3919476,-83.9547631
35.98239452,-80.06378072
35.98239452,-80.06378072
35.98239452,-80.06378072
35.98239452,-80.06378072
35.98239452,-80.06378072
53.3776215,-6.289457395
53.3776215,-6.289457395
53.3776215,-6.289457395
53.3776215,-6.289457395
53.3776215,-6.289457395
8.4848428,124.6628107
8.4848428,124.6628107
8.4848428,124.6628107
8.4848428,124.6628107
0,0
0,0
35.0103019,-97.090597
35.0103019,-97.090597
29.0963729,-80.9369983
29.0963729,-80.9369983
29.0963729,-80.9369983
29.0963729,-80.9369983
30.5570944,-97.75440264
30.5570944,-97.75440264
13.3670968,103.8448134
13.3670968,103.8448134
13.3670968,103.8448134
13.3670968,103.8448134
42.26857439,-83.23677715
41.59929722,-87.52400054
41.59929722,-87.52400054
41.59929722,-87.52400054
41.59929722,-87.52400054
40.4167754,-3.7037902
40.4167754,-3.7037902
40.4167754,-3.7037902
-23.7139629,133.8606771
-23.7139629,133.8606771
-23.7139629,133.8606771
45.2340587,-74.8090237
45.2340587,-74.8090237
45.2340587,-74.8090237
45.2340587,-74.8090237
41.8897519,-87.9889543
33.50750813,-117.7164252
33.50750813,-117.7164252
33.50750813,-117.7164252
33.50750813,-117.7164252
33.50452806,-117.7263031
33.50452806,-117.7263031
33.50452806,-117.7263031
33.50452806,-117.7263031
40.75011296,-73.93453277
40.75011296,-73.93453277
40.75011296,-73.93453277
40.75011296,-73.93453277
34.38057578,-103.1271595
34.23918432,-83.83038009
30.20972251,-87.99650288
30.20972251,-87.99650288
43.189659,-70.8907829
43.189659,-70.8907829
40.77271941,-73.92875365
40.77271941,-73.92875365
0,0
0,0
0,0
51.261365,-85.314114
51.261365,-85.314114
51.261365,-85.314114
40.73739802,-100.7137182
40.73739802,-100.7137182
40.73739802,-100.7137182
29.63505151,-82.44802204
53.3375129,-2.8544274
53.3375129,-2.8544274
53.3375129,-2.8544274
53.3375129,-2.8544274
53.3375129,-2.8544274
-16.84754455,145.7343863
40.198525,-82.9708136
40.198525,-82.9708136
40.198525,-82.9708136
40.198525,-82.9708136
40.198525,-82.9708136
40.197735,-82.9634936
40.197735,-82.9634936
40.197735,-82.9634936
40.197735,-82.9634936
40.197735,-82.9634936
29.72459198,-95.73529586
29.72459198,-95.73529586
29.72459198,-95.73529586
29.72459198,-95.73529586
39.0512049,-76.6372312
39.0512049,-76.6372312
35.4025851,-111.699357
35.95054233,-82.4844502
-33.8676397,151.2182255
40.2195714,-8.4004118
40.2195714,-8.4004118
40.76365802,-73.92772859
40.76365802,-73.92772859
40.76365802,-73.92772859
40.76365802,-73.92772859
46.99427863,-123.8046693
46.99427863,-123.8046693
18.1649137,-65.8141443
18.1649137,-65.8141443
18.1649137,-65.8141443
18.1649137,-65.8141443
10.4805937,-66.9036063
10.4805937,-66.9036063
39.65331692,27.88990575
39.65331692,27.88990575
42.11378301,-71.40013981
42.11378301,-71.40013981
51.47482775,-3.208469312
40.76557363,-73.9236967
40.76557363,-73.9236967
40.76557363,-73.9236967
40.76557363,-73.9236967
40.76557363,-73.9236967
18.1619237,-65.8167843
18.1619237,-65.8167843
18.1619237,-65.8167843
18.1619237,-65.8167843
18.1619237,-65.8167843
35.0133119,-97.086907
35.2921207,-93.7299151
10.3191392,123.8902666
10.3191392,123.8902666
10.3191392,123.8902666
10.3219092,123.8864566
10.3219092,123.8864566
10.3219092,123.8864566
30.20106663,-85.8712973
30.20106663,-85.8712973
30.20106663,-85.8712973
30.20106663,-85.8712973
30.20106663,-85.8712973
30.20106663,-85.8712973
30.20106663,-85.8712973
30.20106663,-85.8712973
5.5325935,-73.3615435
43.5058586,-85.1249362
43.5058586,-85.1249362
43.5058586,-85.1249362
48.20462934,-122.7624106
48.20462934,-122.7624106
48.20462934,-122.7624106
35.963774,-86.5249379
35.963774,-86.5249379
35.963774,-86.5249379
37.57808186,-106.1993911
37.57808186,-106.1993911
37.57808186,-106.1993911
37.57808186,-106.1993911
37.57808186,-106.1993911
35.0942636,-106.5995834
35.0942636,-106.5995834
35.0942636,-106.5995834
25.8635967,-80.1261071
25.8635967,-80.1261071
25.8635967,-80.1261071
0,0
0,0
0,0
0,0
0,0
51.5337115,-3.2207246
51.5337115,-3.2207246
51.5337115,-3.2207246
44.8426239,-87.3708319
44.8426239,-87.3708319
39.5696005,2.6501603
39.5696005,2.6501603
29.50948667,-98.55049915
29.50948667,-98.55049915
29.50948667,-98.55049915
29.50948667,-98.55049915
39.9868904,-75.4007058
39.9868904,-75.4007058
47.1226693,-122.1239455
47.1226693,-122.1239455
47.1226693,-122.1239455
47.1226693,-122.1239455
47.1226693,-122.1239455
51.769787,0.093926
51.769787,0.093926
51.769787,0.093926
51.769787,0.093926
33.68355834,-117.998692
33.68355834,-117.998692
33.68355834,-117.998692
33.68355834,-117.998692
28.1555748,-82.7545279
38.7262524,-9.1319366
42.0938577,-86.4895463
42.0938577,-86.4895463
39.41419355,-75.86273632
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.4766741,-82.3240559
35.4766741,-82.3240559
35.4766741,-82.3240559
35.4766741,-82.3240559
0,0
0,0
0,0
0,0
32.80943527,-117.0628513
32.80943527,-117.0628513
47.83357651,11.34657974
47.83357651,11.34657974
37.2653004,-97.3717118
37.2653004,-97.3717118
37.2653004,-97.3717118
30.22450793,-85.91145469
39.3250801,-111.0904711
39.3250801,-111.0904711
39.3250801,-111.0904711
39.3250801,-111.0904711
39.3250801,-111.0904711
0,0
0,0
0,0
0,0
0,0
47.0085533,-122.4543478
47.0085533,-122.4543478
47.0085533,-122.4543478
47.0085533,-122.4543478
47.0085533,-122.4543478
47.9331457,-123.4096268
0,0
0,0
0,0
0,0
-32.09198439,115.7910316
-32.09198439,115.7910316
34.5863443,-118.1073713
34.5863443,-118.1073713
42.9322277,-83.6228818
42.9322277,-83.6228818
42.9322277,-83.6228818
42.9322277,-83.6228818
33.7764892,-117.9355952
33.7764892,-117.9355952
33.7764892,-117.9355952
56.7622341,-121.1261601
38.87836795,-76.99979642
-19.962975,-44.201024
-19.962975,-44.201024
-19.962975,-44.201024
51.255275,-85.317764
51.255275,-85.317764
29.5850813,-97.9794973
47.9081335,-124.6352256
47.9081335,-124.6352256
47.9081335,-124.6352256
36.0030358,-114.9411623
36.0030358,-114.9411623
36.0030358,-114.9411623
36.0030358,-114.9411623
34.05331127,-118.2451345
34.05331127,-118.2451345
34.05331127,-118.2451345
40.79172409,-75.27059195
40.79172409,-75.27059195
40.79172409,-75.27059195
40.79172409,-75.27059195
40.79172409,-75.27059195
40.79172409,-75.27059195
40.79172409,-75.27059195
41.4289437,-73.948953
41.4289437,-73.948953
50.36576652,-4.145949318
50.36576652,-4.145949318
50.36576652,-4.145949318
50.36576652,-4.145949318
52.731973,-4.0543919
52.731973,-4.0543919
52.731973,-4.0543919
52.731973,-4.0543919
27.959735,-82.4504176
33.35328915,-96.57028727
33.35328915,-96.57028727
33.35328915,-96.57028727
33.35328915,-96.57028727
45.7052439,-87.4381839
45.7052439,-87.4381839
36.25968808,-86.59736217
36.25968808,-86.59736217
36.25968808,-86.59736217
36.06843036,-96.00590147
36.06843036,-96.00590147
36.06843036,-96.00590147
36.06843036,-96.00590147
36.10393138,-96.01993872
36.10393138,-96.01993872
36.10393138,-96.01993872
36.10393138,-96.01993872
45.1751205,-121.0814491
45.1751205,-121.0814491
45.1751205,-121.0814491
45.1751205,-121.0814491
26.4880853,-80.1863081
34.11422043,-83.20090662
34.11422043,-83.20090662
34.11422043,-83.20090662
42.11353435,-78.50733537
42.11353435,-78.50733537
42.11353435,-78.50733537
42.11353435,-78.50733537
44.0619428,-121.3091096
44.0619428,-121.3091096
44.0619428,-121.3091096
33.61132628,-117.6683146
38.693163,-9.213269
38.693163,-9.213269
38.693163,-9.213269
34.2106053,-118.5710379
40.37211052,-74.92310795
18.1615637,-65.8133743
18.1615637,-65.8133743
36.787021,-119.4144324
40.7675488,-73.9532541
40.7675488,-73.9532541
40.7675488,-73.9532541
40.7675488,-73.9532541
40.7675488,-73.9532541
35.7836363,-80.8777859
35.5219213,-86.5714773
35.5219213,-86.5714773
35.5219213,-86.5714773
35.5219213,-86.5714773
35.5219213,-86.5714773
39.8649624,-84.1976896
39.8649624,-84.1976896
41.76020148,-81.31382505
41.76020148,-81.31382505
41.76020148,-81.31382505
41.76020148,-81.31382505
41.76020148,-81.31382505
42.0111412,-87.8406192
41.65439555,-81.26875988
41.65439555,-81.26875988
41.65439555,-81.26875988
41.65439555,-81.26875988
41.65439555,-81.26875988
33.61474535,-117.277925
33.61474535,-117.277925
33.61474535,-117.277925
33.61474535,-117.277925
44.18265539,-122.8832583
44.18265539,-122.8832583
44.18265539,-122.8832583
44.18265539,-122.8832583
44.18265539,-122.8832583
44.18265539,-122.8832583
44.18265539,-122.8832583
44.18265539,-122.8832583
44.18265539,-122.8832583
47.4424059,-70.504084
43.3717076,-112.1718833
43.3717076,-112.1718833
43.3717076,-112.1718833
43.3717076,-112.1718833
43.3717076,-112.1718833
33.9186085,-98.4921873
33.9186085,-98.4921873
33.9186085,-98.4921873
33.9186085,-98.4921873
33.9186085,-98.4921873
39.68619584,-105.1604641
35.4167241,-82.73656635
26.3733264,-80.1237921
26.3733264,-80.1237921
26.3733264,-80.1237921
26.3733264,-80.1237921
26.3733264,-80.1237921
26.3733264,-80.1237921
26.3733264,-80.1237921
44.91374502,-122.9788709
45.5317322,-122.6728515
45.5317322,-122.6728515
33.9148785,-98.4888473
33.9148785,-98.4888473
33.9148785,-98.4888473
33.9148785,-98.4888473
33.9148785,-98.4888473
33.9181685,-98.4870373
33.7879139,-117.8531007
33.7879139,-117.8531007
-34.8494615,-56.1397526
-34.8494615,-56.1397526
53.5216252,87.2691571
53.5216252,87.2691571
35.5233213,-86.5759473
35.5233213,-86.5759473
35.5233213,-86.5759473
35.5233213,-86.5759473
35.5233213,-86.5759473
35.5233213,-86.5759473
35.5233213,-86.5759473
35.5233213,-86.5759473
33.8441863,-98.5072226
33.8441863,-98.5072226
44.816667,-77.616667
41.4510796,-82.7018105
38.98649914,-76.34913501
38.98649914,-76.34913501
38.98649914,-76.34913501
38.98649914,-76.34913501
45.6468284,-100.5126006
45.6468284,-100.5126006
45.6468284,-100.5126006
45.6468284,-100.5126006
33.8442379,-117.8288275
33.8442379,-117.8288275
33.8442379,-117.8288275
-30.749,121.466
-30.749,121.466
-30.749,121.466
39.7559393,-105.2177099
37.94225142,-121.2949243
37.94225142,-121.2949243
37.94225142,-121.2949243
36.20343276,-86.70555235
34.027828,-118.5017886
42.87656766,-71.06459754
61.4101178,-149.1506637
61.4101178,-149.1506637
40.62689914,-74.45613284
38.58436693,-77.32209694
38.9829872,-94.33262528
40.7169237,-74.0045213
0,0
0,0
0,0
0,0
0,0
-32.1773412,-64.1184586
-32.1773412,-64.1184586
48.3904951,-89.2420223
48.3904951,-89.2420223
-34.92415462,138.5824717
-34.92415462,138.5824717
-34.92415462,138.5824717
-34.92415462,138.5824717
-34.92415462,138.5824717
36.47409215,-86.80836517
36.47409215,-86.80836517
29.9603258,-90.0683923
29.9603258,-90.0683923
50.66301,-4.75066
50.66301,-4.75066
50.66301,-4.75066
50.66301,-4.75066
50.66301,-4.75066
-33.9718445,150.9808379
-33.9718445,150.9808379
-33.9718445,150.9808379
18.1570337,-65.8146543
45.5585489,-73.8960752
45.5585489,-73.8960752
45.5585489,-73.8960752
45.5585489,-73.8960752
45.5585489,-73.8960752
34.8742295,-111.7595996
51.24359,-2.824586
49.2730993,-123.1147126
-25.2881539,152.7676633
-7.157597,-78.5090623
-7.157597,-78.5090623
-7.157597,-78.5090623
-7.157597,-78.5090623
-7.157597,-78.5090623
-7.157597,-78.5090623
-7.157597,-78.5090623
44.44732005,-71.49245975
40.4059012,-105.0664501
40.4059012,-105.0664501
40.4059012,-105.0664501
40.4059012,-105.0664501
37.8504981,27.8321904
37.8504981,27.8321904
37.8504981,27.8321904
43.23550733,-79.80970964
43.23550733,-79.80970964
43.23550733,-79.80970964
43.23550733,-79.80970964
43.23550733,-79.80970964
38.5502822,-75.0820809
38.5502822,-75.0820809
38.5502822,-75.0820809
38.5502822,-75.0820809
41.6616409,-85.8628638
41.6616409,-85.8628638
41.6616409,-85.8628638
42.43693443,-71.15552247
42.43693443,-71.15552247
42.43693443,-71.15552247
42.43693443,-71.15552247
42.43693443,-71.15552247
42.43693443,-71.15552247
42.43693443,-71.15552247
41.76421182,-87.68932737
18.1640037,-65.8173043
18.1640037,-65.8173043
18.1640037,-65.8173043
18.1640037,-65.8173043
18.1640037,-65.8173043
18.1640037,-65.8173043
40.2786911,-76.8776208
40.2786911,-76.8776208
29.69855483,-99.00109546
29.69855483,-99.00109546
29.69855483,-99.00109546
29.69855483,-99.00109546
29.69855483,-99.00109546
41.77430112,-87.81073805
10.0889333,77.0595248
30.5080565,-92.0779005
40.7364854,-86.2794248
40.7364854,-86.2794248
49.2940938,-122.7499187
34.1519878,-118.245765
54.982632,-1.6101
54.982632,-1.6101
32.1712221,-82.8924051
32.1712221,-82.8924051
18.1621837,-65.8191843
42.54554789,-114.461698
42.54554789,-114.461698
42.54554789,-114.461698
18.1637137,-65.8172643
30.89045088,-88.60604483
30.89045088,-88.60604483
30.89045088,-88.60604483
30.89045088,-88.60604483
49.08543614,-121.9528698
49.08543614,-121.9528698
49.08543614,-121.9528698
49.08543614,-121.9528698
49.08543614,-121.9528698
41.379016,-73.724675
42.0546415,-91.5562025
42.0472015,-91.5629725
52.5524613,-1.2014047
52.5524613,-1.2014047
39.0200099,1.4821482
39.1013665,-94.5751967
39.1013665,-94.5751967
32.5873259,-96.3209991
32.5873259,-96.3209991
40.65303548,-79.7127375
40.65303548,-79.7127375
56.86495372,53.21574455
39.71017056,-104.7361741
26.01225272,-80.29472142
40.5081723,-74.2557634
40.5081723,-74.2557634
40.5081723,-74.2557634
40.5081723,-74.2557634
18.1602837,-65.8162743
18.1602837,-65.8162743
42.9862833,-81.2380868
42.9862833,-81.2380868
40.38366161,-90.14814245
40.38366161,-90.14814245
40.38366161,-90.14814245
40.36650274,-90.17236514
40.36650274,-90.17236514
40.36650274,-90.17236514
40.36650274,-90.17236514
40.36650274,-90.17236514
40.36650274,-90.17236514
40.36650274,-90.17236514
40.36650274,-90.17236514
40.36650274,-90.17236514
38.31411314,-121.9631299
0,0
0,0
44.0073128,-77.1423692
31.9742688,-99.8996131
31.9742688,-99.8996131
31.9742688,-99.8996131
31.9742688,-99.8996131
32.736847,-97.0989956
32.736847,-97.0989956
32.736847,-97.0989956
32.738347,-97.1023056
32.738347,-97.1023056
32.738347,-97.1023056
40.7160937,-74.0032913
-45.0311622,168.6626435
42.243516,-87.97001
42.243516,-87.97001
42.87416727,-71.47685447
42.87416727,-71.47685447
42.87416727,-71.47685447
42.87416727,-71.47685447
38.44859699,-75.078137
35.6984447,-82.5587651
35.6984447,-82.5587651
35.6984447,-82.5587651
-34.7097719,138.6954965
-34.7097719,138.6954965
-34.7097719,138.6954965
18.1586037,-65.8185943
18.1586037,-65.8185943
18.1586037,-65.8185943
18.1586037,-65.8185943
42.32740695,-73.78169309
42.32740695,-73.78169309
32.2736981,-107.7564904
32.2736981,-107.7564904
32.2736981,-107.7564904
32.2736981,-107.7564904
32.2736981,-107.7564904
32.2736981,-107.7564904
32.2736981,-107.7564904
32.2736981,-107.7564904
51.5134509,-0.1255483
51.5134509,-0.1255483
51.5134509,-0.1255483
38.48811913,-107.9121306
57.151417,-2.087578
57.151417,-2.087578
57.151417,-2.087578
47.30163556,-122.2029951
28.761671,-81.641896
40.193262,-76.018145
40.193262,-76.018145
40.193262,-76.018145
40.193262,-76.018145
40.193262,-76.018145
40.193262,-76.018145
40.193262,-76.018145
40.193262,-76.018145
40.187382,-76.027805
40.187382,-76.027805
40.187382,-76.027805
40.187382,-76.027805
39.89790703,-86.11118078
39.89790703,-86.11118078
50.3125085,-5.2036202
50.3125085,-5.2036202
50.3125085,-5.2036202
41.06664899,-111.9436479
41.06664899,-111.9436479
41.06664899,-111.9436479
41.06664899,-111.9436479
41.06664899,-111.9436479
41.06664899,-111.9436479
41.06664899,-111.9436479
18.1623337,-65.8168743
18.1623337,-65.8168743
18.1623337,-65.8168743
45.4514357,-73.4619103
45.4514357,-73.4619103
45.4514357,-73.4619103
45.4514357,-73.4619103
45.4514357,-73.4619103
53.9426906,-116.5749735
34.07164555,-83.22152515
34.07164555,-83.22152515
18.1615337,-65.8157543
18.1551337,-65.8203943
18.1551337,-65.8203943
34.8027965,-111.7545986
34.8027965,-111.7545986
42.324692,-71.81634913
42.324692,-71.81634913
42.324692,-71.81634913
42.324692,-71.81634913
42.324692,-71.81634913
42.324692,-71.81634913
42.324692,-71.81634913
42.324692,-71.81634913
42.324692,-71.81634913
18.92963176,-99.26228696
18.92963176,-99.26228696
18.92963176,-99.26228696
18.92963176,-99.26228696
18.92963176,-99.26228696
18.92963176,-99.26228696
33.37829315,-116.8516262
33.37829315,-116.8516262
53.9425706,-116.5753035
53.9425706,-116.5753035
53.9425706,-116.5753035
39.5592607,-105.7724074
39.5592607,-105.7724074
40.37096076,-74.57078384
41.8819136,-87.6226982
41.8819136,-87.6226982
36.783931,-119.4147624
36.783931,-119.4147624
36.783931,-119.4147624
36.783931,-119.4147624
41.4355728,-75.4398404
41.4355728,-75.4398404
41.4355728,-75.4398404
41.4355728,-75.4398404
41.4355728,-75.4398404
41.4355728,-75.4398404
41.4355728,-75.4398404
38.92780782,-104.852582
47.5239174,-121.9274489
41.250929,-87.836203
33.94756367,-81.22075047
33.94756367,-81.22075047
33.94756367,-81.22075047
34.5121304,-93.0539795
34.5121304,-93.0539795
34.5121304,-93.0539795
34.5121304,-93.0539795
34.5121304,-93.0539795
30.5124851,-97.674946
46.0340459,-116.4415348
31.9771788,-99.9001431
31.9771788,-99.9001431
0,0
34.41623188,-119.7322402
35.8893269,-80.0800479
35.8893269,-80.0800479
-32.0970233,115.9411853
-32.0970233,115.9411853
-32.0970233,115.9411853
36.786311,-119.4129224
36.786311,-119.4129224
36.786311,-119.4129224
36.786311,-119.4129224
36.786311,-119.4129224
32.333277,-95.334677
40.49766,-121.4206552
40.49766,-121.4206552
41.29700162,-110.9623947
41.29700162,-110.9623947
41.29700162,-110.9623947
41.29700162,-110.9623947
41.29700162,-110.9623947
41.26628003,-110.9452948
41.26628003,-110.9452948
41.26628003,-110.9452948
